trial_id,number,study_id,state,datetime_start,datetime_complete,trial_value_id,objective,value,value_type,Kd_excite,Kd_inhib,Ki_excite,Ki_inhib,Kp_excite,Kp_inhib
66,65,1,COMPLETE,2025-02-18 16:43:38.864987,2025-02-18 16:43:55.946926,66,0,5.370711898395737,FINITE,1.0,178.60914248260198,1.0,1.6391626348167285,1.0,1.6500185267566807
67,66,1,COMPLETE,2025-02-18 16:43:55.973928,2025-02-18 16:44:13.051288,67,0,9.985877046441717,FINITE,1.0,181.16462700758055,1.0,1.7777223587147266,1.0,2.5289146147724493
68,67,1,COMPLETE,2025-02-18 16:44:13.079289,2025-02-18 16:44:30.158573,68,0,13.498064839572194,FINITE,1.0,196.97480777932856,1.0,2.7400739395654563,1.0,1.764684699271414
69,68,1,COMPLETE,2025-02-18 16:44:30.184570,2025-02-18 16:44:47.265842,69,0,11.44505681818182,FINITE,1.0,173.54055295145716,1.0,1.9695438807081063,1.0,2.010461607926299
70,69,1,COMPLETE,2025-02-18 16:44:47.293847,2025-02-18 16:45:04.373448,70,0,9.176768048128341,FINITE,1.0,155.47234543618308,1.0,3.2512918465932676,1.0,1.6381507269547286
71,70,1,COMPLETE,2025-02-18 16:45:04.401449,2025-02-18 16:45:21.476169,71,0,8.259705784018712,FINITE,1.0,139.8429828616428,1.0,1.1280101447360282,1.0,3.1872021442582223
72,71,1,COMPLETE,2025-02-18 16:45:21.503173,2025-02-18 16:45:38.573215,72,0,6.9062533422460035,FINITE,1.0,192.7647676195351,1.0,8.467160820004924,1.0,1.4979588259327148
73,72,1,COMPLETE,2025-02-18 16:45:38.599215,2025-02-18 16:45:55.677956,73,0,6.3083756684492025,FINITE,1.0,145.07863042986605,1.0,1.5828644175718627,1.0,1.1433727950223362
74,73,1,COMPLETE,2025-02-18 16:45:55.705955,2025-02-18 16:46:12.789091,74,0,8.007226862679573,FINITE,1.0,165.4147135027326,1.0,13.593745992866003,1.0,2.109138238235216
75,74,1,COMPLETE,2025-02-18 16:46:12.816090,2025-02-18 16:46:29.895430,75,0,5.505397727272746,FINITE,1.0,118.46342302158504,1.0,9.760389756473925,1.0,1.3328625499550963
76,75,1,COMPLETE,2025-02-18 16:46:29.926430,2025-02-18 16:46:47.008566,76,0,7.730681818181821,FINITE,1.0,124.91463093394836,1.0,2.410455326680965,1.0,1.3501182650642896
77,76,1,COMPLETE,2025-02-18 16:46:47.035566,2025-02-18 16:47:04.117761,77,0,12.68112261944536,FINITE,1.0,109.44352733441195,1.0,9.590021088415893,1.0,1.7574592623468472
78,77,1,COMPLETE,2025-02-18 16:47:04.144896,2025-02-18 16:47:21.226371,78,0,8.772750668449218,FINITE,1.0,119.11875867975742,1.0,1.0002131778946461,1.0,1.5149519708340708
79,78,1,COMPLETE,2025-02-18 16:47:21.254371,2025-02-18 16:47:38.327626,79,0,7.181664994984973,FINITE,1.0,177.2455490402778,1.0,5.039509790377321,1.0,2.368040342538394
80,79,1,COMPLETE,2025-02-18 16:47:38.354625,2025-02-18 16:47:55.443055,80,0,8.131076203208538,FINITE,1.0,91.3924341665631,1.0,17.79405141537017,1.0,1.9296964645595753
81,80,1,COMPLETE,2025-02-18 16:47:55.470054,2025-02-18 16:49:00.509189,81,0,5.356800401203628,FINITE,1.0,82.1562776504282,1.0,5.910659640476241,1.0,1.0023649914427937
82,81,1,COMPLETE,2025-02-18 16:49:00.537189,2025-02-18 16:49:56.717228,82,0,,INF_POS,1.0,74.34940767571779,1.0,5.82040289635643,1.0,1.0006952512825888
83,82,1,COMPLETE,2025-02-18 16:49:56.742228,2025-02-18 16:50:56.772203,83,0,12.578136543535665,FINITE,1.0,79.830972302773,1.0,6.290164944659267,1.0,1.3362368305253343
