trial_id,number,study_id,state,datetime_start,datetime_complete,trial_value_id,objective,value,value_type,Kd_excite,Kd_inhib,Ki_excite,Ki_inhib,Kp_excite,Kp_inhib
171,70,2,COMPLETE,2025-02-23 17:57:48.917191,2025-02-23 17:58:05.986109,171,0,,INF_POS,1.0,21.953952556116825,1.0,3.664769283148434,1.0,12.604976579870234
172,71,2,COMPLETE,2025-02-23 17:58:06.013108,2025-02-23 17:58:23.084803,172,0,,INF_POS,1.0,38.00546276791889,1.0,4.129939496462998,1.0,16.35838081630471
173,72,2,COMPLETE,2025-02-23 17:58:23.110803,2025-02-23 17:58:40.189253,173,0,1878219085.3953488,FINITE,1.0,39.94500419492233,1.0,5.048775004367128,1.0,14.159314993793494
174,73,2,COMPLETE,2025-02-23 17:58:40.214248,2025-02-23 17:58:57.298212,174,0,3379976363.620112,FINITE,1.0,32.25576998955205,1.0,4.484686214531178,1.0,15.954089432938368
175,74,2,COMPLETE,2025-02-23 17:58:57.324212,2025-02-23 17:59:14.400748,175,0,374245886.4428718,FINITE,1.0,28.249632438872837,1.0,3.191300111848924,1.0,3.9599607340812226
176,75,2,COMPLETE,2025-02-23 17:59:14.425748,2025-02-23 17:59:31.502423,176,0,0.7761069063386914,FINITE,1.0,24.292534521837393,1.0,2.753642043460238,1.0,17.707342789991674
177,76,2,COMPLETE,2025-02-23 17:59:31.527422,2025-02-23 17:59:48.608335,177,0,0.5664353219137598,FINITE,1.0,25.200854676915448,1.0,2.3593952219112193,1.0,17.500989174738567
178,77,2,COMPLETE,2025-02-23 17:59:48.635334,2025-02-23 18:00:05.719415,178,0,6.708224948875252,FINITE,1.0,24.09702295355219,1.0,2.309587880782965,1.0,17.914235959128465
179,78,2,COMPLETE,2025-02-23 18:00:05.745420,2025-02-23 18:00:22.827829,179,0,6.923062499999976,FINITE,1.0,25.766304242927664,1.0,2.85153830824454,1.0,15.11005410646646
180,79,2,COMPLETE,2025-02-23 18:00:22.853829,2025-02-23 18:00:39.934165,180,0,7.287977736549137,FINITE,1.0,21.187296368780622,1.0,1.9424975301467673,1.0,13.448229123960289
181,80,2,COMPLETE,2025-02-23 18:00:39.963165,2025-02-23 18:00:57.041386,181,0,11.664547069271764,FINITE,1.0,30.000346710035174,1.0,2.6948529459937727,1.0,19.890263100198375
182,81,2,COMPLETE,2025-02-23 18:00:57.069171,2025-02-23 18:01:14.144238,182,0,7.507749338040596,FINITE,1.0,23.082920721859026,1.0,1.7500810374932443,1.0,17.9328460805758
183,82,2,COMPLETE,2025-02-23 18:01:14.171243,2025-02-23 18:01:31.253040,183,0,6.097419814682806,FINITE,1.0,27.698318859526424,1.0,2.781110643631722,1.0,10.982118635061205
184,83,2,COMPLETE,2025-02-23 18:01:31.279040,2025-02-23 18:01:48.356557,184,0,6.3315144133170635,FINITE,1.0,20.240569937049678,1.0,3.5160246898973364,1.0,5.6479586260736685
185,84,2,COMPLETE,2025-02-23 18:01:48.382559,2025-02-23 18:02:05.461370,185,0,4.288302857142817,FINITE,1.0,24.40943855287818,1.0,6.122864433336908,1.0,13.489449433839907
186,85,2,COMPLETE,2025-02-23 18:02:05.490370,2025-02-23 18:02:22.575362,186,0,3.9195583333333395,FINITE,1.0,34.88398630896805,1.0,2.4224947729522626,1.0,9.623496086340722
187,86,2,COMPLETE,2025-02-23 18:02:22.601364,2025-02-23 18:02:39.676575,187,0,11.916969218626702,FINITE,1.0,31.162043167972943,1.0,3.2367527735684076,1.0,4.295352788043664
188,87,2,COMPLETE,2025-02-23 18:02:39.705575,2025-02-23 18:02:56.778840,188,0,35.00884848484832,FINITE,1.0,25.874416640171297,1.0,2.1520299375362724,1.0,15.674224401645938
189,88,2,COMPLETE,2025-02-23 18:02:56.803839,2025-02-23 18:03:13.876385,189,0,6.722687338501349,FINITE,1.0,29.024861631484107,1.0,7.288369821623139,1.0,17.773009669779594
190,89,2,COMPLETE,2025-02-23 18:03:13.902385,2025-02-23 18:03:30.984654,190,0,6.00767315175096,FINITE,1.0,21.692627058091425,1.0,4.838629159161408,1.0,5.209106364154173
191,90,2,COMPLETE,2025-02-23 18:03:31.010654,2025-02-23 18:03:48.092305,191,0,5.936940041350788,FINITE,1.0,170.05817015779064,1.0,6.70883973565636,1.0,3.7066689978171965
192,91,2,COMPLETE,2025-02-23 18:03:48.118303,2025-02-23 18:04:05.199317,192,0,5.259529411764682,FINITE,1.0,43.5620287729851,1.0,4.005751442631676,1.0,19.072438116412435
193,92,2,COMPLETE,2025-02-23 18:04:05.226312,2025-02-23 18:04:22.311251,193,0,7.349721254355403,FINITE,1.0,50.71258203417021,1.0,5.236808913574991,1.0,16.426838142321483
194,93,2,COMPLETE,2025-02-23 18:04:22.338249,2025-02-23 18:04:39.410146,194,0,10.213248847926284,FINITE,1.0,26.630896885018043,1.0,3.5111029254073594,1.0,14.884094651422375
195,94,2,COMPLETE,2025-02-23 18:04:39.437151,2025-02-23 18:04:56.510201,195,0,7.246844023323626,FINITE,1.0,87.25819774142528,1.0,4.217783901405512,1.0,17.28559908323452
196,95,2,COMPLETE,2025-02-23 18:04:56.536201,2025-02-23 18:05:13.620357,196,0,7.109005847953237,FINITE,1.0,33.83808742542815,1.0,2.561155919763359,1.0,2.55739294294213
197,96,2,COMPLETE,2025-02-23 18:05:13.646357,2025-02-23 18:05:30.726173,197,0,8.783249011857713,FINITE,1.0,23.61321148406709,1.0,3.903393065527768,1.0,1.7082477368794902
198,97,2,COMPLETE,2025-02-23 18:05:30.752174,2025-02-23 18:05:47.824746,198,0,17.05400322841008,FINITE,1.0,38.33558349887221,1.0,5.814967599117229,1.0,19.14554173729728
199,98,2,COMPLETE,2025-02-23 18:05:47.850746,2025-02-23 18:06:04.921234,199,0,4.633911564625832,FINITE,1.0,45.82176768068785,1.0,2.941285224920194,1.0,3.0895697165273384
200,99,2,COMPLETE,2025-02-23 18:06:04.948235,2025-02-23 18:06:22.020335,200,0,3.8620260869565053,FINITE,1.0,138.3877975818406,1.0,4.6252430438536045,1.0,1.5088002626534396
